450767,£264.97,52.370060,4.900810,6792.000000,0.000000,
462341,£164.21,52.373900,4.892630,7418.000000,0.000000,
481664,£97.97,52.391340,4.890670,9238.000000,0.000000,
483779,£93.30,52.350900,4.832930,8450.000000,0.000000,
494433,£149.28,52.368120,4.854220,8441.000000,0.000000,
503629,£111.96,52.354300,4.877010,6260.000000,0.000000,
505012,£278.97,52.364120,4.887570,6651.000000,0.000000,
505650,£130.62,52.354820,4.874380,6427.000000,0.000000,
507598,£559.81,52.376940,4.880030,8129.000000,0.000000,
508433,£349.88,52.371660,4.829510,9947.000000,0.000000,
515088,£111.96,52.396750,4.996030,9865.000000,0.000000,
515749,£153.95,52.359020,4.896060,5862.000000,0.000000,
515921,£153.95,52.350220,4.852500,7270.000000,0.000000,
517996,£382.53,52.378270,4.885680,8067.000000,0.000000,
522471,£167.94,52.377400,4.851000,9343.000000,0.000000,
528022,£93.30,52.391140,4.888460,9276.000000,0.000000,
538723,£130.62,52.354000,4.939650,4406.000000,0.000000,
549310,£186.60,52.371260,4.862410,8319.000000,0.000000,
553514,£74.64,52.384440,4.869160,9227.000000,0.000000,
556829,£138.09,52.335580,4.868780,5505.000000,0.000000,
568005,£130.62,52.354100,4.881500,6032.000000,0.000000,
568446,£100.77,52.370790,4.901530,6847.000000,0.000000,
570753,£69.98,52.349040,4.867650,6353.000000,0.000000,
571029,£139.95,52.367600,4.859760,8137.000000,0.000000,
575603,£228.59,52.361120,4.894620,6112.000000,0.000000,
579851,£115.69,52.391440,4.884360,9419.000000,0.000000,
582028,£196.86,52.360216,4.843457,8413.000000,0.000000,
582382,£158.61,52.394420,4.914780,9088.000000,0.000000,
588020,£294.83,52.369180,4.913160,6399.000000,0.000000,
590236,£111.96,52.368090,4.854360,8431.000000,0.000000,
590681,£275.24,52.347880,4.850600,7241.000000,0.000000,
606871,£150.21,52.376210,4.870750,8406.000000,0.000000,
608432,£99.83,52.381996,4.888583,8346.000000,0.000000,
613088,£81.17,52.410160,4.963690,10749.000000,0.000000,
613110,£55.98,52.363680,4.979400,6040.000000,0.000000,
623123,£419.85,52.362470,4.865340,7463.000000,0.000000,
627188,£111.03,52.381996,4.888583,8346.000000,0.000000,
627213,£93.30,52.350940,4.885520,5589.000000,0.000000,
633585,£116.63,52.349180,4.891970,5149.000000,0.000000,
634170,£101.70,52.383880,4.865620,9306.000000,0.000000,
635019,£139.95,52.378600,4.849480,9511.000000,0.000000,
653459,£223.92,52.322370,4.860240,5627.000000,0.000000,
654931,£87.70,52.371670,4.894800,7130.000000,0.000000,
655216,£98.90,52.370980,4.894340,7076.000000,0.000000,
658063,£136.22,52.361880,4.876940,6886.000000,0.000000,
660856,£256.58,52.355100,4.932620,4570.000000,0.000000,
664697,£81.17,52.385370,4.902410,8337.000000,0.000000,
667305,£136.22,52.418780,4.893970,12056.000000,0.000000,
679838,£368.54,52.367160,4.904620,6393.000000,0.000000,
683431,£69.98,52.345570,4.896200,4658.000000,0.000000,
685990,£66.24,52.382960,4.837860,10400.000000,0.000000,
689623,£111.96,52.373700,4.925810,6685.000000,0.000000,
690757,£174.47,52.374000,4.899020,7242.000000,0.000000,
693675,£88.64,52.359250,4.851400,7922.000000,0.000000,
702120,£126.89,52.383840,4.873030,9031.000000,0.000000,
702894,£223.92,52.374490,4.847620,9260.000000,0.000000,
705509,£102.63,52.353150,4.872560,6390.000000,0.000000,
708528,£129.69,52.355370,4.894770,5572.000000,0.000000,
713577,£76.51,52.356730,4.907780,5250.000000,0.000000,
716107,£111.96,52.364620,4.868240,7503.000000,0.000000,
719623,£145.55,52.382840,4.890070,8388.000000,0.000000,
721291,£67.18,52.377520,4.870860,8521.000000,0.000000,
728144,£199.66,52.361120,4.896320,6051.000000,0.000000,
728145,£270.57,52.353440,4.895400,5373.000000,0.000000,
729317,£108.23,52.360520,4.895680,6017.000000,0.000000,
730916,£79.31,52.373100,4.868590,8214.000000,0.000000,
733654,£139.95,52.370980,4.922700,6427.000000,0.000000,
740616,£92.37,52.362560,4.910800,5759.000000,0.000000,
741043,£461.84,52.376540,4.870030,8464.000000,0.000000,
742160,£826.65,52.368660,4.920710,6204.000000,0.000000,
744659,£103.56,52.356590,4.908270,5221.000000,0.000000,
746067,£126.89,52.382950,4.887260,8481.000000,0.000000,
747847,£55.98,52.361310,4.851900,8042.000000,0.000000,
754020,£185.67,52.348290,4.910470,4335.000000,0.000000,
754613,£233.25,52.372660,4.904560,6960.000000,0.000000,
755431,£116.63,52.370660,4.874050,7775.000000,0.000000,
758475,£93.30,52.368270,4.871070,7688.000000,0.000000,
759060,£303.23,52.367540,4.887330,6979.000000,0.000000,
759299,£209.93,52.361150,4.852090,8021.000000,0.000000,
759402,£167.94,52.366520,4.878540,7223.000000,0.000000,
761411,£57.85,52.401640,4.951060,9720.000000,0.000000,
768274,£213.66,52.388550,4.885210,9103.000000,0.000000,
768737,£101.70,52.378240,4.868260,8688.000000,0.000000,
771217,£233.25,52.340910,4.848020,7034.000000,0.000000,
771343,£109.16,52.376410,4.883030,7974.000000,0.000000,
771758,£62.51,52.349850,4.835780,8224.000000,0.000000,
775655,£125.96,52.370260,4.899310,6855.000000,0.000000,
776288,£112.89,52.355480,4.872780,6556.000000,0.000000,
778820,£102.63,52.359820,4.856350,7705.000000,0.000000,
780674,£139.02,52.368550,4.907660,6457.000000,0.000000,
782254,£372.27,52.371420,4.890360,7246.000000,0.000000,
785432,£186.60,52.368560,4.898960,6695.000000,0.000000,
794322,£150.21,52.370480,4.903850,6753.000000,0.000000,
800723,£139.95,52.368840,4.861270,8168.000000,0.000000,
801544,£149.28,52.352050,4.902670,4967.000000,0.000000,
802052,£125.96,52.364760,4.909250,6026.000000,0.000000,
805330,£232.32,52.347250,4.893410,4924.000000,0.000000,
816940,£186.60,52.353230,4.854210,7364.000000,0.000000,
818085,£155.81,52.376700,4.891900,7718.000000,0.000000,
818881,£113.83,52.361230,4.896190,6066.000000,0.000000,
834233,£116.63,52.372720,4.904180,6975.000000,0.000000,
835627,£167.94,52.368990,4.916070,6321.000000,0.000000,
847093,£139.95,52.360700,4.859910,7590.000000,0.000000,
851044,£140.88,52.340250,4.846600,7092.000000,0.000000,
853645,£746.41,52.353270,4.887030,5712.000000,0.000000,
854328,£233.25,52.372620,4.873420,7976.000000,0.000000,
862411,£167.94,52.381390,4.885410,8382.000000,0.000000,
865328,£130.62,52.355840,4.874010,6525.000000,0.000000,
870225,£167.94,52.352620,4.899680,5131.000000,0.000000,
874076,£129.69,52.361362,4.890488,6286.000000,0.000000,
874340,£82.10,52.423790,4.888510,12694.000000,0.000000,
874688,£334.95,52.358940,4.911710,5363.000000,0.000000,
877702,£158.61,52.360490,4.889820,6232.000000,0.000000,
879986,£101.70,52.341800,4.910660,3717.000000,0.000000,
884329,£137.15,52.343079,4.788886,10883.000000,0.000000,
886192,£97.97,52.384620,5.012340,9154.000000,0.000000,
890288,£326.55,52.356370,4.853730,7599.000000,0.000000,
890355,£134.35,52.388750,4.878350,9329.000000,0.000000,
895684,£279.90,52.373420,4.869300,8213.000000,0.000000,
901789,£195.93,52.368970,4.855610,8442.000000,0.000000,
906446,£64.38,52.332290,4.874310,5012.000000,0.000000,
916096,£195.93,52.379000,4.879090,8358.000000,0.000000,
916850,£228.59,52.406660,4.903440,10588.000000,0.000000,
917955,£116.63,52.387720,4.881470,9131.000000,0.000000,
919131,£372.27,52.358640,4.876320,6642.000000,0.000000,
920560,£108.23,52.354480,4.933660,4493.000000,0.000000,
931270,£129.69,52.339500,4.848980,6910.000000,0.000000,
932227,£121.29,52.370900,4.853010,8719.000000,0.000000,
933523,£187.53,52.356197,4.991435,5734.000000,0.000000,
934060,£479.57,52.401600,4.897850,10149.000000,0.000000,
937635,£181.94,52.362400,4.865750,7438.000000,0.000000,
946142,£88.64,52.379910,4.874140,8620.000000,0.000000,
947437,£79.31,52.355950,4.796610,10906.000000,0.000000,
951483,£130.62,52.351490,4.922650,4329.000000,0.000000,
954629,£67.18,52.320190,4.955010,1094.000000,0.000000,
954633,£71.84,52.320190,4.955010,1094.000000,0.000000,
957396,£279.90,52.360730,4.980050,5764.000000,0.000000,
963328,£89.57,52.365610,4.884920,6889.000000,0.000000,
964986,£331.22,52.355310,4.903330,5253.000000,0.000000,
969862,£88.64,52.341760,4.847820,7086.000000,0.000000,
974240,£75.57,52.350490,4.846860,7609.000000,0.000000,
978852,£29.86,52.372250,4.862620,8394.000000,0.000000,
982907,£135.29,52.370000,4.951270,6214.000000,0.000000,
985155,£139.95,52.370420,4.915350,6487.000000,0.000000,
987355,£77.44,52.374860,4.893380,7490.000000,0.000000,
989222,£177.27,52.350820,4.887700,5478.000000,0.000000,
995087,£68.11,52.381615,4.877059,8679.000000,0.000000,
998754,£400.26,52.367280,4.859260,8135.000000,0.000000,
998822,£142.75,52.364300,4.895330,6391.000000,0.000000,
1005695,£120.36,52.357810,4.910270,5287.000000,0.000000,
1008006,£114.76,52.379980,4.869590,8796.000000,0.000000,
1008223,£62.51,52.363690,4.838610,8909.000000,0.000000,
1018639,£126.89,52.361810,4.887830,6429.000000,0.000000,
1018703,£100.77,52.350990,4.886627,5542.000000,0.000000,
1020477,£286.43,52.378110,4.891960,7857.000000,0.000000,
1021538,£232.32,52.351660,4.838930,8137.000000,0.000000,
1025482,£100.77,52.383550,4.909510,8000.000000,0.000000,
1036888,£138.09,52.386240,4.872440,9281.000000,0.000000,
1037485,£275.24,52.369260,4.869970,7820.000000,0.000000,
1038120,£886.36,52.388650,4.883920,9150.000000,0.000000,
1041309,£133.42,52.354300,4.881030,6070.000000,0.000000,
1044448,£606.46,52.363770,4.917880,5729.000000,0.000000,
1044452,£139.95,52.389120,4.879070,9343.000000,0.000000,
1055703,£271.51,52.360510,4.864510,7349.000000,0.000000,
1057494,£72.77,52.347460,4.875590,5820.000000,0.000000,
1058082,£365.74,52.363240,4.867900,7405.000000,0.000000,
1064108,£92.37,52.383020,4.886900,8499.000000,0.000000,
1068565,£125.96,52.360640,4.976430,5649.000000,0.000000,
1069142,£173.54,52.372280,4.896680,7134.000000,0.000000,
1071414,£176.34,52.357640,4.906700,5373.000000,0.000000,
1072171,£99.83,52.377290,4.860530,8918.000000,0.000000,
1085099,£186.60,52.378390,4.848530,9536.000000,0.000000,
1086763,£179.14,52.362560,4.898090,6130.000000,0.000000,
1086795,£180.07,52.362180,4.897680,6107.000000,0.000000,
1088859,£102.63,52.366880,4.876840,7325.000000,0.000000,
1095819,£167.94,52.356960,4.929710,4806.000000,0.000000,
1100569,£74.64,52.356220,4.795440,10990.000000,0.000000,
1102846,£167.94,52.364740,4.902730,6201.000000,0.000000,
1104125,£116.63,52.366030,4.868330,7616.000000,0.000000,
1105128,£139.95,52.373090,4.908450,6913.000000,0.000000,
1105924,£233.25,52.353390,4.942370,4336.000000,0.000000,
1106466,£38.25,52.305730,5.014710,5036.000000,0.000000,
1113862,£79.31,52.351740,4.897010,5156.000000,0.000000,
1116446,£69.04,52.378710,4.846880,9638.000000,0.000000,
1120077,£267.77,52.377841,4.861779,8914.000000,0.000000,
1132247,£303.23,52.390540,4.888860,9204.000000,0.000000,
1145140,£95.17,52.353700,4.886320,5780.000000,0.000000,
1145866,£79.31,52.378020,4.845130,9661.000000,0.000000,
1149380,£51.32,52.317740,4.946470,480.000000,0.000000,
1149694,£69.98,52.382310,4.848660,9860.000000,0.000000,
1155251,£125.96,52.382950,4.888540,8443.000000,0.000000,
1155386,£92.37,52.342270,4.912170,3703.000000,0.000000,
1156220,£279.90,52.368740,4.866930,7907.000000,0.000000,
1158662,£265.91,52.360420,4.861610,7484.000000,0.000000,
1162769,£275.24,52.358230,4.920350,5091.000000,0.000000,
1174506,£111.96,52.350430,4.900790,4888.000000,0.000000,
1182421,£83.97,52.392590,4.915650,8877.000000,0.000000,
1195666,£360.14,52.365010,4.879180,7063.000000,0.000000,
1196088,£139.02,52.388270,4.946170,8219.000000,0.000000,
1201952,£74.64,52.363900,4.938170,5510.000000,0.000000,
1223171,£99.83,52.367088,4.863511,7922.000000,0.000000,
1224695,£139.95,52.370060,4.858530,8394.000000,0.000000,
1225622,£149.28,52.359360,4.860010,7485.000000,0.000000,
1232048,£76.51,52.384180,4.907790,8100.000000,0.000000,
1236227,£404.93,52.366460,4.882350,7066.000000,0.000000,
1246242,£278.97,52.392380,4.928990,8716.000000,0.000000,
1250364,£242.58,52.352630,4.890930,5487.000000,0.000000,
1250716,£167.94,52.366470,4.851380,8451.000000,0.000000,
1260229,£177.27,52.383000,4.891610,8361.000000,0.000000,
1267645,£233.25,52.366890,4.918090,6058.000000,0.000000,
1271700,£279.90,52.360620,4.869010,7142.000000,0.000000,
1272352,£118.49,52.375370,4.860190,8766.000000,0.000000,
1291054,£75.57,52.423970,4.888640,12711.000000,0.000000,
1311373,£261.24,52.371080,4.873890,7819.000000,0.000000,
1315392,£130.62,52.381230,4.886190,8342.000000,0.000000,
1316990,£182.87,52.381450,4.884900,8404.000000,0.000000,
1320353,£102.63,52.381500,4.885380,8394.000000,0.000000,
1320438,£116.63,52.381400,4.885530,8380.000000,0.000000,
1321735,£149.28,52.382950,4.887650,8469.000000,0.000000,
1323521,£163.28,52.376390,4.876370,8209.000000,0.000000,
1328500,£373.20,52.368710,4.872070,7684.000000,0.000000,
1331157,£180.07,52.348610,5.007840,5872.000000,0.000000,
1338064,£59.71,52.359380,4.936180,5017.000000,0.000000,
1338633,£55.05,52.393190,4.943500,8762.000000,0.000000,
1350096,£107.30,52.357190,4.921930,4950.000000,0.000000,
1350246,£73.71,52.357190,4.921930,4950.000000,0.000000,
1354077,£125.96,52.371410,4.903530,6857.000000,0.000000,
1355777,£425.45,52.364950,4.873670,7290.000000,0.000000,
1358042,£69.98,52.380900,4.965220,7561.000000,0.000000,
1364013,£103.56,52.360550,4.853200,7920.000000,0.000000,
1366058,£148.35,52.382950,4.915200,7837.000000,0.000000,
1375601,£174.47,52.361040,4.857780,7722.000000,0.000000,
1375612,£71.84,52.395080,4.991860,9589.000000,0.000000,
1377662,£69.04,52.377040,4.846060,9539.000000,0.000000,
1378074,£139.95,52.361010,4.890420,6256.000000,0.000000,
1383369,£93.30,52.380690,4.868260,8912.000000,0.000000,
1383494,£55.98,52.364822,4.933250,5638.000000,0.000000,
1394668,£82.10,52.371540,4.852000,8818.000000,0.000000,
1397317,£173.54,52.357810,4.905290,5433.000000,0.000000,
1398007,£205.26,52.389190,4.888460,9077.000000,0.000000,
1402541,£82.10,52.365410,4.924810,5791.000000,0.000000,
1408035,£46.65,52.342550,4.805780,9772.000000,0.000000,
1427610,£93.30,52.382770,4.803510,12095.000000,0.000000,
1429701,£125.96,52.385980,4.891640,8663.000000,0.000000,
1432378,£139.95,52.362390,4.862020,7616.000000,0.000000,
1447217,£47.58,52.375910,4.847900,9362.000000,0.000000,
1454784,£279.90,52.352290,4.891050,5453.000000,0.000000,
1468473,£111.96,52.375630,4.850140,9235.000000,0.000000,
1482038,£144.62,52.379380,4.890360,8032.000000,0.000000,
1482851,£129.69,52.379930,4.868300,8841.000000,0.000000,
1484957,£212.73,52.351020,4.890630,5363.000000,0.000000,
1511360,£144.62,52.360300,4.866920,7216.000000,0.000000,
1514368,£263.11,52.361286,4.893265,6176.000000,0.000000,
1517398,£113.83,52.384590,4.880580,8850.000000,0.000000,
1523635,£111.03,52.370040,4.885010,7298.000000,0.000000,
1524993,£181.94,52.376380,4.882170,8001.000000,0.000000,
1533103,£233.25,52.379430,4.870310,8718.000000,0.000000,
1534317,£76.51,52.383990,4.835830,10577.000000,0.000000,
1558627,£265.91,52.348100,4.859040,6769.000000,0.000000,
1561264,£69.98,52.362520,4.949620,5376.000000,0.000000,
1566348,£96.10,52.369920,4.853790,8604.000000,0.000000,
1568669,£97.97,52.343360,4.922700,3477.000000,0.000000,
1570315,£117.56,52.370160,4.885000,7310.000000,0.000000,
1580186,£279.90,52.379800,4.887260,8168.000000,0.000000,
1586071,£41.99,52.382500,4.856450,9545.000000,0.000000,
1601408,£406.79,52.355200,4.891610,5684.000000,0.000000,
1603630,£279.90,52.378860,4.887230,8076.000000,0.000000,
1603794,£142.75,52.376330,4.892590,7661.000000,0.000000,
1605387,£46.65,52.363330,4.938460,5446.000000,0.000000,
